rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db
16,8.0,00:40:05,60140.0,6,10,A,2,推球,,1.0,2.0,5,497.0,376.0,1.0,4,469.0,641.0,,,,,8,556.0,371.0,8,588.0,571.0,0
16,9.0,00:40:06,60164.0,6,10,B,2,長球,1.0,,2.0,4,469.0,641.0,1.0,3,475.0,320.0,,,,,6,484.0,627.0,8,584.0,356.0,0
16,10.0,00:40:08,60200.0,6,10,A,2,長球,1.0,,2.0,3,475.0,320.0,1.0,6,435.0,624.0,,,,,3,487.0,321.0,8,585.0,592.0,0
16,11.0,00:40:09,60235.0,6,10,B,3,殺球,1.0,,1.0,6,435.0,624.0,2.0,5,445.0,350.0,對手落地致勝,落地致勝,B,,4,411.0,650.0,8,592.0,353.0,0
17,1.0,00:40:26,60652.0,6,11,B,1,發短球,,1.0,2.0,,,,2.0,8,600.0,377.0,,,,,8,656.0,551.0,8,546.0,368.0,0
17,2.0,00:40:26,60663.0,6,11,A,2,擋小球,,1.0,1.0,8,600.0,377.0,2.0,7,673.0,493.0,,,,,8,573.0,386.0,8,650.0,565.0,0
17,3.0,00:40:27,60683.0,6,11,B,2,挑球,,,2.0,7,673.0,493.0,1.0,9,748.0,321.0,,,,,8,663.0,533.0,8,630.0,368.0,0
17,4.0,00:40:28,60715.0,6,11,A,2,點扣,,,1.0,9,748.0,321.0,2.0,8,779.0,565.0,,,,,9,702.0,327.0,8,663.0,568.0,0
17,5.0,00:40:29,60727.0,6,11,B,2,擋小球,,,1.0,8,779.0,565.0,2.0,8,763.0,392.0,,,,,8,691.0,578.0,9,749.0,319.0,0
17,6.0,00:40:30,60752.0,6,11,A,2,擋小球,,,1.0,8,763.0,392.0,2.0,1,789.0,474.0,,,,,8,758.0,376.0,8,681.0,580.0,0
17,7.0,00:40:30,60773.0,6,11,B,2,挑球,,,2.0,1,789.0,474.0,1.0,5,516.0,335.0,,,,,8,767.0,521.0,8,712.0,372.0,0
17,8.0,00:40:32,60803.0,6,11,A,3,點扣,1.0,,2.0,5,516.0,335.0,1.0,15,371.0,590.0,出界,對手出界,B,,8,550.0,332.0,8,638.0,567.0,0
18,1.0,00:41:49,62748.0,7,11,B,1,發短球,,1.0,2.0,,,,2.0,8,712.0,372.0,,,,,8,614.0,555.0,8,702.0,364.0,0
18,2.0,00:41:50,62768.0,7,11,A,2,擋小球,,,1.0,8,712.0,372.0,2.0,7,779.0,473.0,,,,,8,718.0,391.0,8,632.0,562.0,0
18,3.0,00:41:51,62790.0,7,11,B,2,挑球,,,2.0,7,779.0,473.0,1.0,8,540.0,347.0,,,,,8,736.0,523.0,8,693.0,372.0,0
18,4.0,00:41:52,62818.0,7,11,A,2,點扣,1.0,,2.0,8,540.0,347.0,1.0,8,520.0,570.0,,,,,8,547.0,337.0,8,603.0,568.0,0
18,5.0,00:41:53,62828.0,7,11,B,2,勾球,,1.0,1.0,8,520.0,570.0,2.0,8,735.0,382.0,,,,,8,581.0,577.0,9,530.0,326.0,0
18,6.0,00:41:54,62851.0,7,11,A,2,挑球,,,2.0,8,735.0,382.0,1.0,5,804.0,623.0,,,,,8,699.0,389.0,8,662.0,565.0,0
18,7.0,00:41:55,62885.0,7,11,B,2,過度切球,,,2.0,5,804.0,623.0,1.0,8,749.0,386.0,,,,,9,751.0,643.0,8,670.0,356.0,0
18,8.0,00:41:56,62904.0,7,11,A,2,擋小球,,,1.0,8,749.0,386.0,2.0,7,769.0,517.0,,,,,8,708.0,376.0,8,689.0,596.0,0
18,9.0,00:41:56,62923.0,7,11,B,2,擋小球,,,1.0,7,769.0,517.0,2.0,7,674.0,401.0,,,,,8,754.0,544.0,8,689.0,362.0,0
18,10.0,00:41:57,62949.0,7,11,A,2,挑球,,1.0,2.0,7,674.0,401.0,1.0,8,783.0,621.0,,,,,7,702.0,404.0,8,681.0,546.0,0
18,11.0,00:41:59,62987.0,7,11,B,2,過度切球,,,1.0,8,783.0,621.0,2.0,8,668.0,386.0,,,,,9,765.0,653.0,8,672.0,364.0,0
18,12.0,00:42:00,63007.0,7,11,A,2,擋小球,,1.0,1.0,8,668.0,386.0,2.0,7,734.0,501.0,,,,,8,656.0,376.0,8,691.0,595.0,0
18,13.0,00:42:01,63027.0,7,11,B,3,挑球,,,1.0,7,734.0,501.0,2.0,13,489.0,303.0,出界,對手出界,A,,8,745.0,530.0,8,666.0,362.0,0
19,1.0,00:42:30,63753.0,8,11,A,1,發短球,,1.0,2.0,,,,1.0,8,594.0,533.0,,,,,8,657.0,387.0,8,523.0,561.0,0
19,2.0,00:42:30,63770.0,8,11,B,2,挑球,,1.0,2.0,8,594.0,533.0,1.0,8,742.0,336.0,,,,,8,570.0,547.0,8,637.0,370.0,0
19,3.0,00:42:32,63802.0,8,11,A,2,長球,,,2.0,8,742.0,336.0,1.0,8,793.0,621.0,,,,,8,745.0,332.0,8,665.0,572.0,0
19,4.0,00:42:33,63830.0,8,11,B,2,殺球,,,1.0,8,793.0,621.0,2.0,8,666.0,367.0,,,,,9,791.0,637.0,8,679.0,354.0,0
19,5.0,00:42:33,63839.0,8,11,A,2,擋小球,,1.0,1.0,8,666.0,367.0,2.0,8,743.0,528.0,,,,,8,677.0,364.0,9,792.0,633.0,0
19,6.0,00:42:34,63861.0,8,11,B,2,平球,,,2.0,8,743.0,528.0,1.0,8,583.0,360.0,,,,,8,696.0,554.0,8,666.0,362.0,0
19,7.0,00:42:34,63874.0,8,11,A,2,擋小球,,1.0,1.0,8,583.0,360.0,2.0,8,550.0,522.0,,,,,8,612.0,379.0,8,654.0,561.0,0
19,8.0,00:42:35,63895.0,8,11,B,2,挑球,,1.0,2.0,8,550.0,522.0,1.0,9,736.0,323.0,,,,,8,546.0,547.0,8,595.0,365.0,0
19,9.0,00:42:37,63927.0,8,11,A,2,長球,,,2.0,9,736.0,323.0,1.0,8,732.0,621.0,,,,,8,713.0,332.0,8,652.0,576.0,0
19,10.0,00:42:38,63956.0,8,11,B,2,切球,,,1.0,8,732.0,621.0,2.0,8,734.0,374.0,,,,,9,716.0,641.0,8,653.0,347.0,0
19,11.0,00:42:39,63979.0,8,11,A,2,擋小球,,,1.0,8,734.0,374.0,2.0,7,754.0,511.0,,,,,8,733.0,377.0,8,695.0,625.0,0
19,12.0,00:42:40,64002.0,8,11,B,2,挑球,,,2.0,7,754.0,511.0,1.0,9,749.0,326.0,,,,,8,757.0,536.0,8,692.0,365.0,0
19,13.0,00:42:41,64030.0,8,11,A,2,長球,,,2.0,9,749.0,326.0,1.0,5,807.0,628.0,,,,,8,728.0,333.0,8,684.0,564.0,0
19,14.0,00:42:42,64062.0,8,11,B,2,長球,,,2.0,5,807.0,628.0,1.0,4,764.0,324.0,,,,,9,765.0,631.0,8,682.0,353.0,0
19,15.0,00:42:43,64098.0,8,11,A,2,長球,,,2.0,4,764.0,324.0,1.0,3,810.0,630.0,,,,,6,764.0,333.0,8,681.0,587.0,0
19,16.0,00:42:45,64133.0,8,11,B,2,過度切球,,,1.0,3,810.0,630.0,2.0,8,744.0,398.0,,,,,9,779.0,640.0,8,677.0,358.0,0
19,17.0,00:42:46,64154.0,8,11,A,2,勾球,,,1.0,8,744.0,398.0,2.0,7,534.0,495.0,,,,,8,709.0,393.0,8,712.0,597.0,0
19,18.0,00:42:46,64174.0,8,11,B,2,挑球,,1.0,2.0,7,534.0,495.0,1.0,6,767.0,341.0,,,,,8,573.0,536.0,8,636.0,373.0,0
19,19.0,00:42:48,64207.0,8,11,A,2,殺球,,,1.0,6,767.0,341.0,2.0,8,665.0,585.0,,,,,8,725.0,335.0,8,633.0,580.0,0
19,20.0,00:42:48,64221.0,8,11,B,3,擋小球,,1.0,1.0,8,665.0,585.0,2.0,7,542.0,465.0,掛網,對手掛網,A,,8,691.0,610.0,6,772.0,337.0,0
20,1.0,00:43:08,64711.0,9,11,A,1,發長球,,1.0,2.0,,,,1.0,9,771.0,642.0,,,,,8,621.0,385.0,8,699.0,564.0,0
20,2.0,00:43:09,64745.0,9,11,B,2,過度切球,,,2.0,9,771.0,642.0,1.0,2,778.0,421.0,,,,,8,709.0,626.0,8,677.0,376.0,0
20,3.0,00:43:10,64759.0,9,11,A,3,撲球,,,2.0,2,778.0,421.0,1.0,6,454.0,630.0,對手落地致勝,落地致勝,A,,7,743.0,406.0,8,689.0,629.0,0
21,1.0,00:43:29,65242.0,10,11,A,1,發短球,,1.0,2.0,,,,1.0,8,566.0,554.0,,,,,8,655.0,381.0,8,508.0,560.0,0
21,2.0,00:43:30,65256.0,10,11,B,2,推球,,1.0,2.0,8,566.0,554.0,1.0,9,756.0,325.0,,,,,8,581.0,530.0,8,637.0,368.0,0
21,3.0,00:43:31,65284.0,10,11,A,2,長球,,,2.0,9,756.0,325.0,1.0,3,821.0,632.0,,,,,8,725.0,335.0,8,667.0,567.0,0
21,4.0,00:43:32,65311.0,10,11,B,2,長球,,,2.0,3,821.0,632.0,1.0,8,729.0,329.0,,,,,9,804.0,637.0,8,678.0,343.0,0
21,5.0,00:43:33,65342.0,10,11,A,2,切球,,,1.0,8,729.0,329.0,2.0,8,534.0,552.0,,,,,8,734.0,334.0,8,695.0,588.0,0
21,6.0,00:43:34,65363.0,10,11,B,2,擋小球,,1.0,1.0,8,534.0,552.0,2.0,8,552.0,393.0,,,,,8,533.0,561.0,8,631.0,342.0,0
21,7.0,00:43:35,65389.0,10,11,A,2,放小球,,1.0,1.0,8,552.0,393.0,2.0,7,508.0,506.0,,,,,8,581.0,392.0,8,587.0,570.0,0
21,8.0,00:43:36,65410.0,10,11,B,2,放小球,,1.0,1.0,7,508.0,506.0,2.0,7,558.0,408.0,,,,,6,476.0,524.0,8,599.0,386.0,0
21,9.0,00:43:37,65431.0,10,11,A,2,放小球,,1.0,1.0,7,558.0,408.0,2.0,7,550.0,475.0,,,,,7,533.0,417.0,7,554.0,520.0,0
21,10.0,00:43:38,65456.0,10,11,B,2,放小球,,1.0,2.0,7,550.0,475.0,1.0,7,538.0,431.0,,,,,7,571.0,500.0,7,581.0,403.0,0
21,11.0,00:43:38,65464.0,10,11,A,3,撲球,,1.0,1.0,7,538.0,431.0,2.0,7,513.0,493.0,對手落地致勝,落地致勝,A,,7,558.0,430.0,7,576.0,488.0,0
22,1.0,00:44:00,66019.0,10,12,A,1,發短球,,1.0,2.0,,,,1.0,8,737.0,527.0,,,,,8,625.0,387.0,8,701.0,562.0,0
22,2.0,00:44:01,66035.0,10,12,B,2,挑球,,1.0,2.0,8,737.0,527.0,1.0,8,757.0,329.0,,,,,8,713.0,542.0,8,649.0,372.0,0
22,3.0,00:44:02,66065.0,10,12,A,2,切球,,,2.0,8,757.0,329.0,1.0,8,750.0,523.0,,,,,8,741.0,335.0,8,663.0,572.0,0
22,4.0,00:44:03,66083.0,10,12,B,2,勾球,,,1.0,8,750.0,523.0,2.0,7,587.0,400.0,,,,,8,722.0,576.0,8,689.0,344.0,0
22,5.0,00:44:04,66106.0,10,12,A,2,挑球,,1.0,2.0,7,587.0,400.0,1.0,3,808.0,633.0,,,,,8,587.0,395.0,8,641.0,575.0,0
22,6.0,00:44:05,66137.0,10,12,B,2,過度切球,,,1.0,3,808.0,633.0,2.0,8,627.0,369.0,,,,,9,760.0,649.0,8,660.0,362.0,0
22,7.0,00:44:06,66160.0,10,12,A,2,擋小球,,1.0,1.0,8,627.0,369.0,2.0,7,772.0,514.0,,,,,8,695.0,376.0,8,672.0,578.0,0
22,8.0,00:44:07,66178.0,10,12,B,2,放小球,,,1.0,7,772.0,514.0,2.0,7,770.0,410.0,,,,,8,744.0,523.0,8,660.0,363.0,0
22,9.0,00:44:07,66199.0,10,12,A,2,推球,,,2.0,7,770.0,410.0,1.0,4,485.0,634.0,,,,,7,743.0,416.0,8,681.0,547.0,0
22,10.0,00:44:09,66237.0,10,12,B,2,切球,1.0,,1.0,4,485.0,634.0,2.0,8,690.0,384.0,,,,,9,492.0,651.0,8,624.0,359.0,0
22,11.0,00:44:10,66256.0,10,12,A,3,擋小球,,,1.0,8,690.0,384.0,2.0,7,663.0,436.0,掛網,對手掛網,B,,8,659.0,366.0,8,536.0,606.0,0
23,1.0,00:44:28,66724.0,10,13,B,1,發短球,,1.0,2.0,,,,2.0,8,602.0,375.0,,,,,8,658.0,553.0,8,555.0,366.0,0
23,2.0,00:44:29,66740.0,10,13,A,2,擋小球,,1.0,1.0,8,602.0,375.0,2.0,7,677.0,504.0,,,,,8,590.0,386.0,8,648.0,567.0,0
23,3.0,00:44:30,66758.0,10,13,B,2,放小球,,,1.0,7,677.0,504.0,2.0,7,645.0,416.0,,,,,8,667.0,526.0,8,633.0,370.0,0
23,4.0,00:44:31,66779.0,10,13,A,2,挑球,,1.0,2.0,7,645.0,416.0,1.0,9,785.0,638.0,,,,,7,662.0,407.0,8,666.0,549.0,0
23,5.0,00:44:32,66820.0,10,13,B,2,過度切球,,,1.0,9,785.0,638.0,2.0,8,665.0,376.0,,,,,9,770.0,657.0,8,677.0,361.0,0
23,6.0,00:44:33,66837.0,10,13,A,2,擋小球,,,1.0,8,665.0,376.0,2.0,7,553.0,516.0,,,,,8,664.0,367.0,8,714.0,606.0,0
23,7.0,00:44:34,66857.0,10,13,B,2,放小球,,1.0,1.0,7,553.0,516.0,2.0,7,539.0,418.0,,,,,8,540.0,528.0,8,626.0,369.0,0
23,8.0,00:44:35,66880.0,10,13,A,2,挑球,,1.0,2.0,7,539.0,418.0,1.0,8,726.0,598.0,,,,,7,533.0,429.0,8,559.0,543.0,0
23,9.0,00:44:36,66917.0,10,13,B,3,殺球,,,1.0,8,726.0,598.0,2.0,6,773.0,348.0,對手落地致勝,落地致勝,B,,9,690.0,632.0,8,623.0,351.0,0
24,1.0,00:45:04,67619.0,11,13,B,1,發短球,,1.0,2.0,,,,2.0,8,681.0,369.0,,,,,8,618.0,555.0,8,700.0,366.0,0
24,2.0,00:45:05,67634.0,11,13,A,2,擋小球,,1.0,1.0,8,681.0,369.0,2.0,8,690.0,527.0,,,,,8,719.0,388.0,8,662.0,564.0,0
24,3.0,00:45:06,67654.0,11,13,B,2,挑球,,1.0,2.0,8,690.0,527.0,1.0,8,746.0,338.0,,,,,8,717.0,541.0,8,666.0,371.0,0
24,4.0,00:45:07,67682.0,11,13,A,2,後場抽平球,,,1.0,8,746.0,338.0,2.0,8,773.0,536.0,,,,,8,744.0,337.0,8,666.0,569.0,0
24,5.0,00:45:07,67696.0,11,13,B,2,擋小球,,,1.0,8,773.0,536.0,2.0,8,695.0,377.0,,,,,8,718.0,582.0,8,704.0,339.0,0
24,6.0,00:45:08,67717.0,11,13,A,2,推球,,1.0,2.0,8,695.0,377.0,1.0,9,784.0,633.0,,,,,8,682.0,384.0,8,685.0,566.0,0
24,7.0,00:45:09,67747.0,11,13,B,2,後場抽平球,,,1.0,9,784.0,633.0,2.0,8,748.0,358.0,,,,,9,735.0,631.0,8,675.0,358.0,0
24,8.0,00:45:10,67759.0,11,13,A,2,擋小球,,,1.0,8,748.0,358.0,2.0,8,782.0,540.0,,,,,8,692.0,364.0,8,703.0,595.0,0
24,9.0,00:45:11,67778.0,11,13,B,2,擋小球,,,1.0,8,782.0,540.0,2.0,7,702.0,402.0,,,,,8,762.0,559.0,8,698.0,360.0,0
24,10.0,00:45:12,67803.0,11,13,A,2,挑球,,1.0,2.0,7,702.0,402.0,1.0,4,471.0,645.0,,,,,8,713.0,398.0,8,657.0,546.0,0
24,11.0,00:45:13,67835.0,11,13,B,2,長球,,1.0,2.0,4,471.0,645.0,1.0,5,499.0,330.0,,,,,8,535.0,626.0,8,596.0,364.0,0
24,12.0,00:45:14,67866.0,11,13,A,2,切球,1.0,,1.0,5,499.0,330.0,2.0,7,759.0,516.0,,,,,5,497.0,338.0,8,609.0,574.0,0
24,13.0,00:45:15,67884.0,11,13,B,2,放小球,,,1.0,7,759.0,516.0,2.0,7,758.0,411.0,,,,,8,722.0,560.0,8,580.0,335.0,0
24,14.0,00:45:16,67909.0,11,13,A,2,挑球,,,2.0,7,758.0,411.0,1.0,5,810.0,628.0,,,,,7,722.0,416.0,8,709.0,554.0,0
24,15.0,00:45:17,67949.0,11,13,B,2,過度切球,,,1.0,5,810.0,628.0,2.0,8,755.0,393.0,,,,,9,770.0,640.0,8,674.0,361.0,0
24,16.0,00:45:18,67968.0,11,13,A,2,推球,,,2.0,8,755.0,393.0,1.0,3,817.0,649.0,,,,,8,711.0,379.0,8,691.0,587.0,0
24,17.0,00:45:20,68000.0,11,13,B,2,過度切球,,,1.0,3,817.0,649.0,2.0,6,779.0,392.0,,,,,9,746.0,632.0,8,671.0,360.0,0
24,18.0,00:45:20,68021.0,11,13,A,2,擋小球,,,1.0,6,779.0,392.0,2.0,8,781.0,522.0,,,,,8,734.0,377.0,8,691.0,586.0,0
24,19.0,00:45:21,68045.0,11,13,B,2,推球,,,2.0,8,781.0,522.0,1.0,8,730.0,339.0,,,,,8,753.0,529.0,8,684.0,367.0,0
24,20.0,00:45:22,68069.0,11,13,A,2,長球,,,2.0,8,730.0,339.0,1.0,4,465.0,657.0,,,,,8,715.0,332.0,8,684.0,554.0,0
24,21.0,00:45:23,68094.0,11,13,B,2,長球,1.0,,2.0,4,465.0,657.0,1.0,3,512.0,328.0,,,,,8,549.0,615.0,8,644.0,343.0,0
24,22.0,00:45:25,68138.0,11,13,A,2,切球,1.0,,1.0,3,512.0,328.0,2.0,1,812.0,483.0,,,,,5,473.0,331.0,8,579.0,578.0,0
24,23.0,00:45:26,68163.0,11,13,B,2,放小球,,,1.0,1,812.0,483.0,2.0,2,790.0,401.0,,,,,8,769.0,537.0,8,607.0,334.0,0
24,24.0,00:45:27,68189.0,11,13,A,2,推球,,,2.0,2,790.0,401.0,1.0,3,816.0,653.0,,,,,7,749.0,415.0,8,701.0,547.0,0
24,25.0,00:45:28,68223.0,11,13,B,2,過度切球,,,2.0,3,816.0,653.0,1.0,8,668.0,381.0,,,,,9,747.0,646.0,8,686.0,368.0,0
24,26.0,00:45:29,68240.0,11,13,A,2,擋小球,,1.0,1.0,8,668.0,381.0,2.0,1,784.0,492.0,,,,,8,677.0,380.0,8,690.0,597.0,0
24,27.0,00:45:30,68261.0,11,13,B,2,挑球,,,2.0,1,784.0,492.0,1.0,5,522.0,338.0,,,,,8,763.0,531.0,8,684.0,368.0,0
24,28.0,00:45:31,68295.0,11,13,A,2,殺球,1.0,,1.0,5,522.0,338.0,2.0,6,494.0,569.0,,,,,9,549.0,323.0,8,635.0,588.0,0
24,29.0,00:45:32,68305.0,11,13,B,2,擋小球,,1.0,1.0,6,494.0,569.0,2.0,8,520.0,393.0,,,,,8,605.0,590.0,9,542.0,325.0,0
24,30.0,00:45:33,68330.0,11,13,A,2,挑球,,1.0,2.0,8,520.0,393.0,1.0,9,796.0,638.0,,,,,8,522.0,390.0,8,563.0,563.0,0
24,31.0,00:45:34,68366.0,11,13,B,2,過度切球,,,1.0,9,796.0,638.0,2.0,2,772.0,402.0,,,,,9,703.0,644.0,8,659.0,360.0,0
24,32.0,00:45:35,68391.0,11,13,A,2,推球,,,2.0,2,772.0,402.0,1.0,9,804.0,633.0,,,,,8,739.0,397.0,8,692.0,596.0,0
24,33.0,00:45:37,68426.0,11,13,B,2,長球,,,2.0,9,804.0,633.0,1.0,4,788.0,326.0,,,,,9,747.0,641.0,8,673.0,363.0,0
24,34.0,00:45:38,68460.0,11,13,A,2,長球,,,2.0,4,788.0,326.0,1.0,3,834.0,631.0,,,,,6,781.0,332.0,8,689.0,582.0,0
24,35.0,00:45:39,68492.0,11,13,B,2,過度切球,,,1.0,3,834.0,631.0,2.0,6,771.0,395.0,,,,,3,806.0,634.0,8,675.0,357.0,0
24,36.0,00:45:40,68513.0,11,13,A,2,擋小球,,,1.0,6,771.0,395.0,2.0,7,779.0,498.0,,,,,8,737.0,386.0,8,726.0,595.0,0
24,37.0,00:45:41,68536.0,11,13,B,2,挑球,,,2.0,7,779.0,498.0,1.0,6,762.0,330.0,,,,,8,767.0,522.0,8,696.0,372.0,0
24,38.0,00:45:42,68558.0,11,13,A,2,長球,,,2.0,6,762.0,330.0,1.0,4,465.0,640.0,,,,,8,722.0,352.0,8,708.0,552.0,0
24,39.0,00:45:43,68580.0,11,13,B,2,長球,1.0,,2.0,4,465.0,640.0,1.0,5,507.0,340.0,,,,,8,550.0,609.0,8,643.0,351.0,0
24,40.0,00:45:44,68619.0,11,13,A,2,切球,1.0,,1.0,5,507.0,340.0,2.0,7,510.0,503.0,,,,,3,493.0,328.0,8,587.0,586.0,0
24,41.0,00:45:45,68638.0,11,13,B,2,擋小球,,1.0,2.0,7,510.0,503.0,1.0,8,623.0,396.0,,,,,8,521.0,577.0,8,534.0,330.0,0
24,42.0,00:45:46,68667.0,11,13,A,3,撲球,,1.0,1.0,8,623.0,396.0,2.0,6,447.0,630.0,對手落地致勝,落地致勝,A,,7,637.0,402.0,8,605.0,579.0,0
25,1.0,00:46:47,70177.0,11,14,A,1,發短球,,1.0,2.0,,,,2.0,7,580.0,517.0,,,,,8,655.0,383.0,8,531.0,553.0,0
25,2.0,00:46:49,70244.0,11,14,B,2,擋小球,,1.0,1.0,7,580.0,517.0,2.0,8,696.0,397.0,,,,,8,576.0,540.0,8,642.0,370.0,0
25,3.0,00:46:50,70266.0,11,14,A,2,擋小球,,,1.0,8,696.0,397.0,2.0,7,650.0,488.0,,,,,8,670.0,386.0,8,650.0,562.0,0
25,4.0,00:46:51,70288.0,11,14,B,2,放小球,,,1.0,7,650.0,488.0,2.0,7,669.0,408.0,,,,,7,664.0,512.0,8,657.0,380.0,0
25,5.0,00:46:52,70306.0,11,14,A,2,挑球,,1.0,2.0,7,669.0,408.0,1.0,9,750.0,636.0,,,,,7,664.0,405.0,8,648.0,546.0,0
25,6.0,00:46:53,70341.0,11,14,B,2,切球,,,2.0,9,750.0,636.0,1.0,8,737.0,382.0,,,,,9,684.0,639.0,8,656.0,361.0,0
25,7.0,00:46:54,70359.0,11,14,A,2,擋小球,,,1.0,8,737.0,382.0,2.0,7,691.0,513.0,,,,,8,705.0,378.0,8,680.0,606.0,0
25,8.0,00:46:55,70377.0,11,14,B,2,勾球,,,1.0,7,691.0,513.0,2.0,1,489.0,409.0,,,,,8,679.0,550.0,8,668.0,366.0,0
25,9.0,00:46:56,70400.0,11,14,A,2,推球,,1.0,2.0,1,489.0,409.0,1.0,9,804.0,633.0,,,,,7,577.0,405.0,8,623.0,557.0,0
25,10.0,00:46:57,70435.0,11,14,B,2,過度切球,,,1.0,9,804.0,633.0,2.0,8,535.0,391.0,,,,,9,719.0,651.0,8,688.0,368.0,0
25,11.0,00:46:58,70456.0,11,14,A,2,擋小球,,1.0,1.0,8,535.0,391.0,2.0,7,517.0,473.0,,,,,8,597.0,399.0,8,672.0,597.0,0
25,12.0,00:46:59,70478.0,11,14,B,2,推球,,1.0,2.0,7,517.0,473.0,1.0,8,751.0,332.0,,,,,8,533.0,535.0,8,599.0,367.0,0
25,13.0,00:46:59,70499.0,11,14,A,2,點扣,,,1.0,8,751.0,332.0,2.0,8,747.0,562.0,,,,,8,736.0,339.0,8,712.0,583.0,0
25,14.0,00:47:00,70511.0,11,14,B,2,防守回抽,,,2.0,8,747.0,562.0,1.0,8,751.0,364.0,,,,,8,710.0,584.0,8,737.0,329.0,0
25,15.0,00:47:01,70527.0,11,14,A,2,擋小球,,,1.0,8,751.0,364.0,2.0,7,757.0,504.0,,,,,8,702.0,365.0,8,707.0,573.0,0
25,16.0,00:47:01,70548.0,11,14,B,2,擋小球,,,1.0,7,757.0,504.0,2.0,2,780.0,410.0,,,,,8,753.0,551.0,8,688.0,361.0,0
25,17.0,00:47:02,70573.0,11,14,A,2,挑球,,,2.0,2,780.0,410.0,1.0,5,813.0,625.0,,,,,7,761.0,409.0,8,718.0,546.0,0
25,18.0,00:47:04,70606.0,11,14,B,2,長球,,,2.0,5,813.0,625.0,1.0,9,733.0,323.0,,,,,9,777.0,640.0,8,686.0,368.0,0
25,19.0,00:47:05,70642.0,11,14,A,2,長球,,,2.0,9,733.0,323.0,1.0,4,457.0,637.0,,,,,8,718.0,329.0,8,661.0,583.0,0
25,20.0,00:47:06,70668.0,11,14,B,2,長球,1.0,,2.0,4,457.0,637.0,1.0,3,509.0,326.0,,,,,8,516.0,613.0,8,624.0,345.0,0
25,21.0,00:47:08,70713.0,11,14,A,2,點扣,1.0,,1.0,3,509.0,326.0,2.0,8,526.0,574.0,,,,,3,489.0,329.0,8,593.0,581.0,0
25,22.0,00:47:09,70730.0,11,14,B,2,擋小球,,1.0,1.0,8,526.0,574.0,2.0,7,531.0,400.0,,,,,8,601.0,573.0,8,544.0,341.0,0
25,23.0,00:47:10,70754.0,11,14,A,2,擋小球,,1.0,1.0,7,531.0,400.0,2.0,8,552.0,528.0,,,,,8,543.0,377.0,8,619.0,576.0,0
25,24.0,00:47:10,70773.0,11,14,B,2,挑球,,1.0,2.0,8,552.0,528.0,1.0,8,744.0,336.0,,,,,8,608.0,531.0,8,633.0,373.0,0
25,25.0,00:47:12,70803.0,11,14,A,2,過度切球,,,1.0,8,744.0,336.0,2.0,7,506.0,515.0,,,,,8,728.0,333.0,8,650.0,568.0,0
25,26.0,00:47:13,70828.0,11,14,B,2,擋小球,,1.0,1.0,7,506.0,515.0,2.0,7,517.0,404.0,,,,,8,550.0,552.0,8,641.0,349.0,0
25,27.0,00:47:14,70854.0,11,14,A,2,放小球,,1.0,1.0,7,517.0,404.0,2.0,7,509.0,513.0,,,,,8,557.0,399.0,8,574.0,566.0,0
25,28.0,00:47:15,70877.0,11,14,B,2,放小球,,1.0,2.0,7,509.0,513.0,1.0,1,480.0,442.0,,,,,2,485.0,516.0,8,566.0,396.0,0
25,29.0,00:47:15,70892.0,11,14,A,2,撲球,,1.0,1.0,1,480.0,442.0,2.0,8,565.0,527.0,,,,,1,502.0,412.0,6,497.0,526.0,0
25,30.0,00:47:16,70901.0,11,14,B,2,推球,,,1.0,8,565.0,527.0,2.0,8,584.0,335.0,,,,,8,543.0,535.0,1,480.0,438.0,0
25,31.0,00:47:17,70935.0,11,14,A,2,長球,,,2.0,8,584.0,335.0,1.0,8,744.0,556.0,,,,,8,573.0,351.0,8,692.0,544.0,0
25,32.0,00:47:18,70951.0,11,14,B,3,擋小球,,,1.0,8,744.0,556.0,2.0,2,805.0,399.0,對手落地致勝,落地致勝,B,,8,727.0,569.0,9,620.0,318.0,0
26,1.0,0:47:41,71547.0,11,15,B,1,發長球,,1.0,1.0,,,,1.0,,,,,,,1,,,,,,,0
26,2.0,00:47:41,71547.0,11,15,A,2,長球,1.0,,2.0,,387.0,255.0,1.0,3,522.0,325.0,,,,,9,555.0,329.0,8,668.0,566.0,0
26,3.0,00:47:43,71575.0,11,15,B,2,過度切球,,,2.0,3,522.0,325.0,2.0,8,798.0,623.0,,,,,9,751.0,641.0,8,697.0,356.0,0
26,4.0,00:47:43,71593.0,11,15,A,2,推球,,1.0,1.0,8,798.0,623.0,1.0,8,648.0,393.0,,,,,8,686.0,376.0,8,706.0,583.0,0
26,5.0,00:47:44,71622.0,11,15,B,2,長球,,,2.0,8,648.0,393.0,1.0,8,791.0,603.0,,,,,9,712.0,642.0,8,699.0,367.0,0
26,6.0,00:47:45,71649.0,11,15,A,3,長球,,,1.0,8,791.0,603.0,2.0,13,447.0,675.0,出界,對手出界,B,,9,744.0,318.0,8,691.0,589.0,0
